timestamps population node_ids
2200.75 v1 142754
2296.0 v1 142754
2490.0 v1 142754
2710.0 v1 142754
2801.25 v1 142754
1381.0 v1 142767
1572.75 v1 142767
2060.75 v1 142780
1199.25 v1 142805
2267.75 v1 142805
2684.0 v1 142805
2821.0 v1 142805
1706.5 v1 142817
147.5 v1 142829
2276.5 v1 142829
183.5 v1 142842
388.5 v1 142842
853.25 v1 142842
1707.75 v1 142842
2523.25 v1 142842
732.5 v1 142879
1397.25 v1 142879
1478.0 v1 142879
301.25 v1 142892
967.5 v1 142892
1285.0 v1 142892
2938.75 v1 142892
1372.0 v1 142904
2060.0 v1 142916
800.25 v1 142942
2219.75 v1 142942
2097.25 v1 142954
1986.25 v1 142968
796.0 v1 142980
1281.5 v1 142980
2022.25 v1 142980
579.75 v1 142992
816.5 v1 142992
2873.75 v1 142992
1696.25 v1 143008
103.75 v1 143021
157.25 v1 143021
1065.5 v1 143021
2004.75 v1 143021
2046.0 v1 143021
2771.25 v1 143021
213.5 v1 143033
333.25 v1 143033
380.25 v1 143033
709.0 v1 143033
1211.25 v1 143033
1398.0 v1 143033
1580.75 v1 143033
2049.0 v1 143033
2410.0 v1 143033
2540.5 v1 143033
2949.0 v1 143033
395.75 v1 143070
451.25 v1 143070
1499.75 v1 143083
1950.75 v1 143083
385.0 v1 143107
564.0 v1 143107
2820.0 v1 143107
2452.75 v1 143120
2686.5 v1 143120
404.0 v1 143133
806.25 v1 143133
850.5 v1 143133
1664.25 v1 143146
2080.25 v1 143146
1203.5 v1 143159
1296.75 v1 143159
1696.5 v1 143159
2000.25 v1 143159
2048.25 v1 143159
2722.25 v1 143159
1848.75 v1 143198
2772.0 v1 143212
409.25 v1 143224
1306.5 v1 143224
1619.25 v1 143224
1935.0 v1 143224
1351.5 v1 143249
1108.25 v1 143261
288.75 v1 143274
404.25 v1 143274
672.0 v1 143274
1475.0 v1 143274
2695.75 v1 143274
1936.0 v1 143287
2589.5 v1 143287
2748.75 v1 143287
2846.5 v1 143287
1794.0 v1 143311
1298.75 v1 143323
2696.75 v1 143323
351.5 v1 143335
402.5 v1 143335
1588.75 v1 143335
2484.25 v1 143335
1151.5 v1 143349
1201.25 v1 143349
1934.0 v1 143349
2081.0 v1 143349
664.75 v1 143403
289.75 v1 143427
419.75 v1 143427
1018.0 v1 143427
1339.5 v1 143427
1723.75 v1 143427
1980.0 v1 143427
2146.25 v1 143427
2372.5 v1 143427
2475.75 v1 143427
2736.75 v1 143427
2874.25 v1 143427
618.5 v1 143454
1123.25 v1 143454
1423.25 v1 143454
132.75 v1 143466
2351.5 v1 143466
659.75 v1 143478
403.25 v1 143527
1665.5 v1 143527
1773.5 v1 143527
2594.0 v1 143527
1220.75 v1 143576
1364.0 v1 143616
1598.5 v1 143628
397.75 v1 143640
611.25 v1 143640
1134.25 v1 143640
1234.0 v1 143640
2466.25 v1 143640
968.75 v1 143653
2334.5 v1 143653
2457.25 v1 143653
649.5 v1 143665
2557.0 v1 143665
1373.75 v1 143678
974.0 v1 143690
1355.0 v1 143690
2453.75 v1 143690
2952.0 v1 143690
811.5 v1 143716
218.25 v1 143728
330.5 v1 143728
800.0 v1 143728
1642.5 v1 143728
2235.0 v1 143728
2808.25 v1 143728
2925.5 v1 143728
96.5 v1 143752
721.25 v1 143752
832.75 v1 143752
1196.0 v1 143752
2004.0 v1 143752
2477.25 v1 143752
2741.25 v1 143752
737.0 v1 143790
764.25 v1 143790
635.0 v1 143817
382.5 v1 143830
481.75 v1 143830
1604.5 v1 143830
1674.75 v1 143854
298.0 v1 143867
699.25 v1 143867
981.75 v1 143867
1165.0 v1 143867
1722.75 v1 143867
1869.5 v1 143867
2176.75 v1 143867
2743.0 v1 143867
2851.25 v1 143867
95.25 v1 143892
721.5 v1 143892
732.5 v1 143892
1194.0 v1 143892
1084.75 v1 143905
1953.75 v1 143905
2205.5 v1 143905
98.0 v1 143917
564.0 v1 143917
2642.25 v1 143917
558.75 v1 143929
1721.25 v1 143929
1946.0 v1 143929
2003.75 v1 143929
99.5 v1 143941
552.75 v1 143941
1185.75 v1 143941
1477.25 v1 143941
1745.25 v1 143941
1867.75 v1 143941
1883.5 v1 143941
1996.5 v1 143941
2680.75 v1 143941
2731.25 v1 143941
1056.25 v1 143954
1579.75 v1 143954
2364.25 v1 143954
2876.25 v1 143954
1045.0 v1 143978
1154.75 v1 143978
1725.0 v1 143978
1979.75 v1 143978
2458.5 v1 143991
2834.5 v1 143991
702.25 v1 144003
1922.75 v1 144003
2817.0 v1 144003
2894.25 v1 144003
2933.75 v1 144003
101.5 v1 144016
281.5 v1 144016
335.0 v1 144016
369.75 v1 144016
1113.25 v1 144016
1309.0 v1 144016
1708.0 v1 144016
2990.0 v1 144016
1248.25 v1 144040
2197.5 v1 144053
2186.75 v1 144065
2863.0 v1 144065
46.75 v1 144090
122.25 v1 144090
711.5 v1 144090
989.75 v1 144090
1174.5 v1 144090
1777.75 v1 144090
1823.75 v1 144090
2337.0 v1 144090
2713.75 v1 144090
1565.75 v1 144103
2467.0 v1 144103
2792.25 v1 144103
175.75 v1 144115
752.25 v1 144115
1372.0 v1 144115
1742.0 v1 144115
16.75 v1 144127
672.0 v1 144127
1046.0 v1 144127
1132.5 v1 144127
1669.5 v1 144127
1756.0 v1 144127
1870.75 v1 144127
2198.5 v1 144127
2046.75 v1 144139
262.75 v1 144153
528.25 v1 144153
2919.75 v1 144153
593.25 v1 144166
1635.5 v1 144166
1930.75 v1 144166
2857.75 v1 144166
1987.25 v1 144191
2933.0 v1 144191
98.25 v1 144216
42.5 v1 144242
607.5 v1 144242
1174.75 v1 144242
2279.75 v1 144242
523.0 v1 144254
1188.25 v1 144254
515.75 v1 140172
575.25 v1 140172
878.0 v1 140172
1248.0 v1 140172
1579.75 v1 140172
1585.5 v1 140172
1691.75 v1 140172
2412.25 v1 140172
2576.25 v1 140172
2613.5 v1 140172
2700.5 v1 140172
422.5 v1 140392
578.0 v1 140392
778.0 v1 140392
892.5 v1 140392
977.0 v1 140392
1342.0 v1 140392
217.5 v1 140617
225.0 v1 140617
286.75 v1 140617
305.0 v1 140617
453.25 v1 140617
697.75 v1 140617
717.5 v1 140617
795.0 v1 140617
871.5 v1 140617
933.0 v1 140617
941.0 v1 140617
962.0 v1 140617
1073.25 v1 140617
1893.25 v1 140617
1992.25 v1 140617
1999.5 v1 140617
2196.25 v1 140617
2471.5 v1 140617
2585.75 v1 140617
2596.0 v1 140617
2641.25 v1 140617
2736.0 v1 140617
214.75 v1 140911
1171.25 v1 140911
1202.5 v1 140911
2030.25 v1 140911
2559.5 v1 140911
479.75 v1 141130
589.0 v1 141130
600.0 v1 141130
68.5 v1 141287
89.25 v1 141287
160.0 v1 141287
585.25 v1 141287
593.75 v1 141287
617.75 v1 141287
626.25 v1 141287
1078.5 v1 141287
1589.0 v1 141287
1694.0 v1 141287
1829.0 v1 141287
1877.0 v1 141287
1969.5 v1 141287
2088.5 v1 141287
2114.25 v1 141287
2283.0 v1 141287
2646.0 v1 141287
2681.25 v1 141287
2742.0 v1 141287
75.5 v1 141680
161.25 v1 141680
229.75 v1 141680
347.25 v1 141680
456.0 v1 141680
525.25 v1 141680
781.75 v1 141680
835.25 v1 141680
962.0 v1 141680
972.5 v1 141680
1022.5 v1 141680
1221.75 v1 141680
1307.5 v1 141680
1641.25 v1 141680
1847.25 v1 141680
1896.5 v1 141680
2003.25 v1 141680
2497.75 v1 141680
2843.75 v1 141680
2867.25 v1 141680
2885.75 v1 141680
691.0 v1 141935
1138.0 v1 141935
1356.5 v1 141935
1755.75 v1 141935
371.5 v1 142240
443.5 v1 142240
474.0 v1 142240
565.75 v1 142240
709.25 v1 142240
1029.0 v1 142240
1940.5 v1 142240
2197.75 v1 142240
147.0 v1 142512
664.5 v1 142512
1692.0 v1 142512
1808.25 v1 142512
1893.0 v1 142512
1917.25 v1 142512
1938.5 v1 142512
2047.25 v1 142512
2180.25 v1 142512
2276.0 v1 142512
2433.25 v1 142512
161.0 v1 142781
453.75 v1 142781
572.75 v1 142781
1197.0 v1 142781
1202.75 v1 142781
1270.25 v1 142781
1277.5 v1 142781
1317.25 v1 142781
1328.5 v1 142781
1398.0 v1 142781
1433.25 v1 142781
2187.5 v1 142781
2347.25 v1 142781
2358.25 v1 142781
130.0 v1 143016
393.75 v1 143016
763.75 v1 143016
851.75 v1 143016
1096.25 v1 143016
1388.0 v1 143016
2051.0 v1 143016
2314.75 v1 143016
2568.5 v1 143016
2709.25 v1 143016
2718.75 v1 143016
2926.75 v1 143016
2934.75 v1 143016
1064.5 v1 143237
1586.25 v1 143237
2009.0 v1 143237
2292.0 v1 143237
2770.25 v1 143237
2830.75 v1 143237
79.25 v1 143450
1604.75 v1 143450
1961.75 v1 143450
1973.25 v1 143450
177.75 v1 143761
1645.75 v1 143761
1821.25 v1 143761
2150.5 v1 143761
2687.25 v1 143761
2460.25 v1 148503
1004.25 v1 149997
1042.0 v1 150666
1140.5 v1 150869
1255.0 v1 150910
117.75 v1 151232
1775.5 v1 151232
2296.25 v1 151315
2364.5 v1 151458
96.25 v1 151588
2622.75 v1 151588
2123.75 v1 151997
1431.0 v1 152094
2114.5 v1 152094
2776.0 v1 152094
1441.5 v1 152286
1550.75 v1 152286
1861.5 v1 152286
2943.0 v1 152286
1246.5 v1 152351
2217.5 v1 152351
917.5 v1 152468
1214.0 v1 152468
398.5 v1 152682
1515.0 v1 152758
2144.75 v1 152758
2752.25 v1 153058
835.25 v1 153119
1689.0 v1 153330
1571.25 v1 153400
1964.5 v1 153854
2539.0 v1 153854
2647.75 v1 153854
708.25 v1 153963
1075.75 v1 153963
2157.0 v1 153963
2934.5 v1 153963
1253.5 v1 154183
302.75 v1 154839
59.75 v1 155217
417.75 v1 155217
1887.75 v1 155217
2210.0 v1 155217
1948.75 v1 150011
379.75 v1 150065
895.0 v1 150065
1432.0 v1 150065
1926.75 v1 150065
2065.75 v1 150065
2556.5 v1 150065
678.25 v1 150112
1060.25 v1 150112
1274.0 v1 150112
1733.5 v1 150112
1990.25 v1 150112
2635.25 v1 150112
234.0 v1 150296
2310.0 v1 150296
730.5 v1 150473
1228.5 v1 150473
2577.25 v1 150473
1133.0 v1 150568
1478.0 v1 150568
2836.5 v1 150568
1188.0 v1 150650
2056.75 v1 150752
703.75 v1 150875
2175.5 v1 150875
2957.0 v1 150875
1712.75 v1 150937
2194.0 v1 150937
1098.5 v1 151033
2647.5 v1 151102
1255.5 v1 151172
1827.75 v1 151172
2469.25 v1 151172
2543.5 v1 151221
1327.25 v1 151277
107.0 v1 151425
1678.0 v1 151425
1998.5 v1 151425
2682.75 v1 151425
440.75 v1 151502
2615.0 v1 151502
578.0 v1 151570
921.25 v1 151570
1719.5 v1 151570
2268.25 v1 151570
333.0 v1 151727
1932.75 v1 151727
931.25 v1 151790
2318.25 v1 151790
688.75 v1 151876
874.0 v1 151876
715.0 v1 151980
890.0 v1 151980
1648.25 v1 151980
1927.75 v1 151980
2349.0 v1 151980
2603.5 v1 151980
91.0 v1 152037
719.0 v1 152037
1350.5 v1 152037
1505.5 v1 152037
208.25 v1 152109
490.0 v1 152109
714.75 v1 152109
923.5 v1 152154
2185.75 v1 152154
1161.25 v1 152185
1849.25 v1 152185
935.0 v1 152228
1130.25 v1 152228
1453.75 v1 152228
1719.75 v1 152228
1917.25 v1 152228
2301.0 v1 152228
2932.25 v1 152228
118.0 v1 152289
323.75 v1 152289
473.5 v1 152289
963.75 v1 152289
1038.75 v1 152289
1057.75 v1 152289
1253.25 v1 152289
1350.25 v1 152289
1554.0 v1 152289
1711.75 v1 152289
1849.5 v1 152289
1910.5 v1 152289
2385.5 v1 152289
2448.25 v1 152289
1026.5 v1 152384
1628.5 v1 152384
1984.75 v1 152384
2965.5 v1 152384
403.75 v1 152450
503.5 v1 152450
1333.5 v1 152450
1700.25 v1 152450
2185.75 v1 152450
2549.5 v1 152450
2976.0 v1 152450
298.75 v1 152483
611.75 v1 152483
1353.5 v1 152483
1591.5 v1 152483
1771.75 v1 152483
2141.5 v1 152483
2427.75 v1 152483
460.0 v1 152531
770.0 v1 152531
1200.75 v1 152531
2749.0 v1 152531
333.0 v1 152584
422.0 v1 152584
783.25 v1 152584
980.0 v1 152584
1088.75 v1 152584
1185.0 v1 152584
1474.75 v1 152584
1550.25 v1 152584
1665.5 v1 152584
1879.75 v1 152584
2322.75 v1 152584
223.0 v1 152635
611.25 v1 152635
2497.0 v1 152635
2976.75 v1 152635
785.0 v1 152681
2961.25 v1 152681
219.0 v1 152728
1971.75 v1 152728
2775.25 v1 152728
2931.25 v1 152728
540.25 v1 152815
1361.0 v1 152815
2634.0 v1 152815
2796.5 v1 152815
758.0 v1 152890
952.0 v1 152890
1237.25 v1 152890
1457.5 v1 152890
1715.5 v1 152890
1779.25 v1 152890
2790.75 v1 152890
387.25 v1 152968
2237.0 v1 152968
2662.25 v1 152968
166.5 v1 153053
430.75 v1 153053
642.5 v1 153053
952.25 v1 153053
989.75 v1 153053
1207.75 v1 153053
1754.0 v1 153053
2419.5 v1 153053
2562.0 v1 153053
2954.25 v1 153053
1894.5 v1 153127
2059.25 v1 153127
2471.25 v1 153216
204.5 v1 153269
1049.75 v1 153269
1843.75 v1 153269
1962.25 v1 153269
315.5 v1 153414
645.25 v1 153414
733.5 v1 153414
1186.25 v1 153414
1842.75 v1 153414
2106.5 v1 153414
2362.25 v1 153414
2570.0 v1 153414
55.75 v1 153470
271.25 v1 153470
417.25 v1 153470
595.75 v1 153470
718.75 v1 153470
821.0 v1 153470
972.5 v1 153470
1141.0 v1 153470
1247.25 v1 153470
1509.0 v1 153470
1767.5 v1 153470
1939.25 v1 153470
2204.0 v1 153470
2276.25 v1 153470
2618.0 v1 153470
2832.5 v1 153470
803.0 v1 153514
2590.5 v1 153514
241.0 v1 153592
483.75 v1 153592
974.5 v1 153592
1225.5 v1 153592
2079.0 v1 153592
2629.0 v1 153592
1164.0 v1 153651
1696.0 v1 153651
58.5 v1 153716
274.75 v1 153716
476.5 v1 153716
584.25 v1 153716
834.75 v1 153716
1034.5 v1 153716
1176.25 v1 153716
1508.25 v1 153716
1599.75 v1 153716
1741.5 v1 153716
1839.25 v1 153716
2039.75 v1 153716
2310.75 v1 153716
2380.5 v1 153716
2743.0 v1 153716
2964.5 v1 153716
100.5 v1 153805
827.75 v1 153805
1262.0 v1 153805
2256.75 v1 153805
98.25 v1 153910
238.5 v1 153910
415.75 v1 153910
645.75 v1 153910
981.5 v1 153910
1516.25 v1 153910
1704.0 v1 153910
1869.75 v1 153910
1999.75 v1 153910
2476.75 v1 153910
2782.25 v1 153910
1181.25 v1 153953
1136.0 v1 153996
137.75 v1 154065
578.75 v1 154065
1015.5 v1 154065
1717.75 v1 154065
2205.0 v1 154065
2478.75 v1 154065
48.75 v1 154107
178.5 v1 154107
227.75 v1 154107
924.25 v1 154107
1674.25 v1 154107
1723.0 v1 154107
1990.75 v1 154107
2346.75 v1 154107
2689.5 v1 154107
2873.5 v1 154107
389.5 v1 154149
780.75 v1 154149
1648.0 v1 154149
889.75 v1 154221
1658.5 v1 154221
2000.75 v1 154221
831.0 v1 154306
1079.0 v1 154306
2238.25 v1 154306
102.75 v1 154459
190.75 v1 154459
557.25 v1 154459
979.75 v1 154459
1270.5 v1 154459
1342.75 v1 154459
1814.0 v1 154459
2139.75 v1 154459
2344.0 v1 154459
2472.0 v1 154459
2736.0 v1 154459
208.5 v1 154574
578.0 v1 154574
956.25 v1 154574
1298.25 v1 154574
1839.0 v1 154574
1994.25 v1 154574
515.5 v1 154622
657.5 v1 154622
1087.75 v1 154622
2475.25 v1 154622
1952.25 v1 154694
562.0 v1 154751
1924.25 v1 154751
2847.0 v1 154751
1949.25 v1 154905
924.5 v1 154959
1160.75 v1 154959
1619.25 v1 154959
1735.5 v1 154959
1112.25 v1 155029
165.0 v1 155137
691.5 v1 155137
1303.75 v1 155189
2865.0 v1 155189
1051.0 v1 155240
1284.75 v1 155240
1523.75 v1 155240
1755.75 v1 155301
1345.25 v1 155346
1803.25 v1 155346
2081.75 v1 155346
2718.25 v1 155346
1059.75 v1 155418
1254.75 v1 155418
1598.5 v1 155418
1887.5 v1 155418
2570.25 v1 155418
153.75 v1 150139
2148.0 v1 150139
489.0 v1 150319
1673.5 v1 150319
1294.75 v1 150454
1441.5 v1 150618
1868.75 v1 150618
291.5 v1 150694
429.5 v1 150694
1276.25 v1 150694
1501.75 v1 150694
1711.75 v1 150694
2145.5 v1 150694
2347.75 v1 150694
2767.0 v1 150694
2991.75 v1 150694
337.5 v1 150830
108.5 v1 150868
111.5 v1 151160
1990.25 v1 151160
2148.5 v1 151160
885.0 v1 151193
410.5 v1 151238
658.75 v1 151292
2451.0 v1 151292
1482.0 v1 151604
2296.25 v1 151604
2556.75 v1 151604
2861.0 v1 151604
1397.5 v1 152045
219.25 v1 152090
2755.5 v1 152122
1926.75 v1 152165
2295.0 v1 152165
594.0 v1 152207
1273.5 v1 152284
1173.5 v1 152414
1761.5 v1 152414
336.25 v1 152495
2564.5 v1 152495
372.5 v1 152524
1026.0 v1 152524
421.25 v1 152676
1108.75 v1 152676
480.25 v1 152860
456.5 v1 152906
1549.5 v1 152906
2739.5 v1 152906
1293.0 v1 153291
2899.5 v1 153324
1075.75 v1 153531
2560.0 v1 153531
2765.75 v1 153531
1758.25 v1 153572
2672.25 v1 153572
836.75 v1 153721
356.25 v1 153760
1105.75 v1 153760
981.75 v1 153802
1657.5 v1 153983
216.75 v1 154016
923.25 v1 154016
1359.75 v1 154051
200.75 v1 154127
1823.75 v1 154127
2039.25 v1 154127
628.75 v1 154289
978.25 v1 154289
561.5 v1 154328
137.25 v1 154698
422.25 v1 154698
1262.0 v1 154698
1622.5 v1 154698
2151.0 v1 154698
867.75 v1 154783
75.75 v1 154952
302.0 v1 154952
595.0 v1 154952
1585.25 v1 154952
442.5 v1 155298
1210.75 v1 155345
1757.25 v1 155391
918.0 v1 150120
2002.25 v1 150120
2069.0 v1 150120
1246.75 v1 150247
1023.75 v1 150684
104.5 v1 150949
393.25 v1 150949
510.0 v1 150949
2747.5 v1 150949
343.5 v1 151117
590.25 v1 151117
1281.75 v1 151117
1450.25 v1 151117
1627.75 v1 151117
2428.25 v1 151117
2947.25 v1 151117
2595.0 v1 151512
210.5 v1 151853
789.5 v1 151853
878.5 v1 151853
1698.5 v1 151853
1964.5 v1 151853
2209.75 v1 151853
1929.25 v1 151983
908.75 v1 152134
1381.75 v1 152134
588.5 v1 152733
889.0 v1 152733
1694.75 v1 152733
2210.75 v1 152733
1783.5 v1 152793
352.5 v1 152902
2124.5 v1 152902
194.25 v1 153108
317.75 v1 153108
1071.0 v1 153108
1248.25 v1 153108
2368.25 v1 153108
2726.75 v1 153108
2803.75 v1 153108
872.0 v1 153769
2353.25 v1 153769
1343.0 v1 154029
1845.25 v1 154029
2705.0 v1 154029
378.5 v1 154128
1997.75 v1 154128
383.5 v1 154481
599.25 v1 154481
1057.0 v1 154481
1684.25 v1 154481
2169.75 v1 154481
2752.25 v1 154481
108.75 v1 154873
295.5 v1 154873
608.25 v1 154873
999.5 v1 154873
2173.0 v1 154873
406.5 v1 155057
980.5 v1 155057
394.5 v1 150193
2058.0 v1 150193
1205.75 v1 154452
1058.0 v1 150093
2580.5 v1 150093
106.25 v1 150204
1946.0 v1 150293
2756.75 v1 150293
781.0 v1 150857
2896.25 v1 150857
2612.0 v1 150948
450.0 v1 151599
1944.5 v1 151599
2149.5 v1 151673
2416.5 v1 151673
958.5 v1 152729
1273.0 v1 152833
1450.0 v1 152833
783.0 v1 153011
1006.75 v1 153011
2241.0 v1 153468
2516.25 v1 153468
1301.25 v1 153742
889.75 v1 153993
1703.0 v1 153993
2418.75 v1 153993
2734.0 v1 154067
1196.25 v1 154433
999.25 v1 152658
1246.75 v1 151539
2759.25 v1 152715
95.25 v1 155503
2336.0 v1 155503
391.25 v1 155516
283.25 v1 155640
709.75 v1 155640
895.25 v1 155640
1470.0 v1 155640
1862.25 v1 155640
2185.75 v1 155640
2794.0 v1 155640
1155.0 v1 155724
1591.5 v1 155724
2729.5 v1 155724
856.0 v1 155773
469.5 v1 155785
134.25 v1 155835
1074.0 v1 155835
1807.5 v1 155835
2035.0 v1 155835
1885.5 v1 155860
188.5 v1 155872
1884.25 v1 155872
260.75 v1 155884
2357.5 v1 155884
2938.5 v1 155884
816.5 v1 155959
997.0 v1 155959
1862.0 v1 155959
2964.25 v1 155959
1601.25 v1 155972
2833.25 v1 155972
586.25 v1 155984
1827.5 v1 155984
106.0 v1 156009
316.25 v1 156009
1042.0 v1 156009
1881.5 v1 156009
2695.5 v1 156009
2443.5 v1 156159
1213.5 v1 156185
1347.0 v1 156185
1541.75 v1 156185
2324.0 v1 156185
2485.0 v1 156185
165.5 v1 156198
559.0 v1 156198
756.0 v1 156198
958.0 v1 156198
1994.0 v1 156198
193.5 v1 156210
542.5 v1 156210
822.0 v1 156210
1199.5 v1 156210
1405.25 v1 156210
1896.5 v1 156210
1911.25 v1 156210
2400.75 v1 156210
2553.5 v1 156210
30.25 v1 156234
2172.25 v1 156234
2261.75 v1 156234
2155.25 v1 156296
2039.25 v1 156322
2664.5 v1 156359
1880.25 v1 156371
2663.0 v1 156371
698.75 v1 156383
2305.5 v1 156383
375.0 v1 156420
1108.75 v1 156420
1232.75 v1 156420
1540.0 v1 156420
1829.5 v1 156420
1938.75 v1 156420
2668.25 v1 156420
2871.25 v1 156469
1355.5 v1 156520
2758.75 v1 156532
432.0 v1 156545
470.25 v1 156545
1506.0 v1 156545
1874.25 v1 156545
2317.25 v1 156545
210.75 v1 156557
611.75 v1 156557
1486.5 v1 156557
1808.0 v1 156557
2011.0 v1 156557
2414.5 v1 156557
40.75 v1 156569
931.75 v1 156569
1822.75 v1 156569
2972.0 v1 156569
797.75 v1 156581
1794.75 v1 156581
581.0 v1 156593
2571.0 v1 156593
611.75 v1 156605
2688.0 v1 156629
1058.5 v1 156653
1246.75 v1 156653
1355.5 v1 156653
1685.0 v1 156666
2261.5 v1 156666
2409.0 v1 156666
2644.0 v1 156666
1074.0 v1 156740
1408.5 v1 156740
1641.25 v1 156753
2832.25 v1 156753
106.75 v1 156778
430.0 v1 156778
477.25 v1 156778
1402.25 v1 156778
731.25 v1 156790
1362.75 v1 156790
1750.75 v1 156790
108.25 v1 156814
1037.5 v1 156827
1423.5 v1 156827
698.25 v1 156839
919.25 v1 156839
2331.0 v1 156839
122.0 v1 156852
1996.5 v1 156852
941.75 v1 156864
1699.0 v1 156864
2422.75 v1 156864
2497.0 v1 156864
2957.75 v1 156864
2444.25 v1 156900
1450.0 v1 156975
2431.75 v1 156975
344.5 v1 157086
1095.5 v1 157086
1455.25 v1 157086
1583.25 v1 157086
2846.5 v1 157086
780.0 v1 157098
1078.25 v1 157098
2559.5 v1 157098
2663.75 v1 157098
1218.25 v1 157198
2926.75 v1 157198
276.75 v1 157210
377.5 v1 157234
2240.25 v1 157311
233.25 v1 157323
2593.5 v1 157323
870.0 v1 157386
2814.5 v1 157398
1722.75 v1 157411
382.75 v1 157459
1824.25 v1 157459
2725.75 v1 157472
2789.0 v1 157548
1537.5 v1 157560
1098.75 v1 157572
698.0 v1 157632
1654.75 v1 157632
2413.5 v1 157632
2363.0 v1 157644
1442.25 v1 157668
278.5 v1 157704
2549.5 v1 157730
1089.75 v1 157742
1566.75 v1 157754
1873.0 v1 157766
2133.0 v1 157766
2578.5 v1 157766
1914.0 v1 157778
194.0 v1 157790
603.0 v1 157790
923.5 v1 157790
2054.5 v1 157790
2235.75 v1 157790
2969.0 v1 157790
1501.0 v1 157803
590.75 v1 157815
1152.75 v1 157815
1987.75 v1 157815
2600.75 v1 157851
2920.5 v1 157851
155.5 v1 157863
445.75 v1 157863
1410.0 v1 157863
2436.75 v1 157863
2632.25 v1 157863
848.0 v1 157875
451.75 v1 157923
2325.25 v1 157935
699.75 v1 157960
1406.25 v1 157997
2885.0 v1 157997
379.25 v1 158010
878.0 v1 158010
681.75 v1 158047
1103.5 v1 158047
1591.75 v1 158047
2402.5 v1 158085
2869.25 v1 158085
879.0 v1 158110
1132.75 v1 158110
2661.25 v1 158110
561.0 v1 158134
1578.25 v1 158134
2246.75 v1 158134
18.5 v1 158146
2461.0 v1 158187
2156.0 v1 158199
983.75 v1 158236
642.0 v1 158248
2427.5 v1 158248
501.5 v1 158272
855.5 v1 158272
1291.5 v1 158272
2420.25 v1 158272
318.0 v1 158284
453.25 v1 158284
1088.75 v1 158284
1627.25 v1 158284
1821.25 v1 158284
1985.5 v1 158284
2290.75 v1 158284
2663.5 v1 158284
2747.0 v1 158284
2808.0 v1 158284
1825.25 v1 158309
1982.0 v1 158309
2956.25 v1 158309
1495.75 v1 158333
563.0 v1 158358
1411.75 v1 158358
1588.25 v1 158358
1992.25 v1 158358
2287.75 v1 158358
1354.0 v1 158371
1521.5 v1 158371
2132.25 v1 158371
402.0 v1 158395
795.0 v1 158395
2058.75 v1 158395
2577.0 v1 158395
2884.0 v1 158395
2160.25 v1 158420
567.0 v1 158470
301.25 v1 158519
385.25 v1 158519
2234.5 v1 158519
401.5 v1 158532
582.5 v1 158544
30.75 v1 158569
1135.5 v1 158569
1978.75 v1 158569
2159.75 v1 158569
2568.75 v1 158569
1218.25 v1 158581
2062.0 v1 158594
2786.25 v1 158594
703.25 v1 158654
2627.5 v1 158654
764.25 v1 158728
2196.25 v1 158728
405.25 v1 158776
1419.25 v1 158776
293.5 v1 158825
795.5 v1 158825
942.25 v1 158825
1834.25 v1 158825
1844.5 v1 158825
225.25 v1 158837
489.25 v1 158837
1157.25 v1 158837
1244.75 v1 158837
1628.0 v1 158837
2644.75 v1 158837
2804.0 v1 158837
718.5 v1 158861
152.5 v1 158873
572.5 v1 158873
1135.0 v1 158885
1358.25 v1 158885
1842.0 v1 158885
2812.25 v1 158885
167.0 v1 158897
627.5 v1 158897
835.25 v1 158897
1472.5 v1 158897
1594.75 v1 158897
1741.0 v1 158897
2737.0 v1 158897
2841.25 v1 158897
1453.0 v1 158923
1662.0 v1 158923
2386.25 v1 158923
809.25 v1 158935
1926.75 v1 158935
2762.25 v1 158947
186.0 v1 158996
2203.75 v1 158996
2574.0 v1 158996
2707.75 v1 159021
296.5 v1 159058
1695.25 v1 159058
2589.75 v1 159070
1596.25 v1 159094
1923.0 v1 159094
2551.25 v1 159094
2858.75 v1 159118
1189.0 v1 159143
2504.75 v1 159143
120.25 v1 159155
396.75 v1 159155
217.75 v1 159168
598.5 v1 159168
1218.0 v1 159168
1466.25 v1 159168
1563.75 v1 159168
1887.25 v1 159168
2665.25 v1 159193
2967.0 v1 159193
2446.75 v1 159205
742.0 v1 159280
2787.5 v1 159292
272.0 v1 159304
1072.75 v1 159304
2660.75 v1 159304
2758.25 v1 159304
1997.75 v1 159328
43.0 v1 159340
1878.0 v1 159340
206.5 v1 159464
249.75 v1 159464
1182.75 v1 159464
1298.5 v1 159464
1885.25 v1 159464
2179.5 v1 159464
2332.25 v1 159464
1098.0 v1 159502
2448.5 v1 159527
2880.0 v1 159527
2042.25 v1 159589
2557.0 v1 159589
2195.25 v1 159638
717.75 v1 159651
2698.25 v1 159651
304.5 v1 159665
1180.0 v1 159665
1412.75 v1 159665
1606.5 v1 159665
414.5 v1 159689
2222.75 v1 159689
2084.5 v1 159725
1914.5 v1 159737
584.5 v1 159799
2099.5 v1 159799
2893.75 v1 159799
449.75 v1 155566
2557.5 v1 155566
45.5 v1 158487
415.5 v1 158487
501.0 v1 158487
924.0 v1 158487
1355.5 v1 158487
2562.5 v1 158487
2759.25 v1 158487
52.75 v1 159141
187.5 v1 159141
767.0 v1 159141
931.25 v1 159141
1112.25 v1 159141
1234.0 v1 159141
